symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
508096,hubei_jingtai_pv,2026-06-30,utilization_hours,218.69,hours,218.69,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第11页；等效利用小时
508096,hubei_jingtai_pv,2026-06-30,settled_electricity,2200,10k_kWh,0.22,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第11至12页；报告值仅披露两位小数
508096,hubei_jingtai_pv,2026-06-30,settlement_tariff,0.9155,RMB_per_kWh,0.9155,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页注释；含税度电收入
508096,hubei_jingtai_pv,2026-06-30,settlement_revenue,20000000,RMB,0.20,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；结算电费仅披露两位小数
508096,yulin_pv,2026-06-30,availability_rate,99.95,percent,99.95,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；设备利用率剔除计划和非计划检修影响
508096,yulin_pv,2026-06-30,power_generation,10300,10k_kWh,1.03,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；报告值仅披露两位小数
508096,yulin_pv,2026-06-30,utilization_hours,311.75,hours,311.75,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；等效利用小时
508096,yulin_pv,2026-06-30,settled_electricity,10000,10k_kWh,1.00,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；报告值仅披露两位小数
508096,yulin_pv,2026-06-30,settlement_tariff,0.7470,RMB_per_kWh,0.7470,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页注释；含税度电收入
508096,yulin_pv,2026-06-30,settlement_revenue,75000000,RMB,0.75,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第12页；结算电费仅披露两位小数
508096,sujiahekou_hydro,2026-06-30,availability_rate,100.00,percent,100.00,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页；设备利用率剔除计划和非计划检修影响
508096,sujiahekou_hydro,2026-06-30,power_generation,25700,10k_kWh,2.57,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页；报告值仅披露两位小数
508096,sujiahekou_hydro,2026-06-30,utilization_hours,817.46,hours,817.46,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页；等效利用小时
508096,sujiahekou_hydro,2026-06-30,settled_electricity,25500,10k_kWh,2.55,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页；报告值仅披露两位小数
508096,sujiahekou_hydro,2026-06-30,settlement_tariff,0.2444,RMB_per_kWh,0.2444,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页注释；2026年年内合同电量电价尚未进入结算
508096,sujiahekou_hydro,2026-06-30,settlement_revenue,62000000,RMB,0.62,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第13页；结算电费仅披露两位小数且存在结算期口径限制
508096,songshanhekou_hydro,2026-06-30,availability_rate,100.00,percent,100.00,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页；设备利用率剔除计划和非计划检修影响
508096,songshanhekou_hydro,2026-06-30,power_generation,14000,10k_kWh,1.40,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页；报告值仅披露两位小数
508096,songshanhekou_hydro,2026-06-30,utilization_hours,831.67,hours,831.67,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页；等效利用小时
508096,songshanhekou_hydro,2026-06-30,settled_electricity,13800,10k_kWh,1.38,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页；报告值仅披露两位小数
508096,songshanhekou_hydro,2026-06-30,settlement_tariff,0.2405,RMB_per_kWh,0.2405,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页注释；2026年年内合同电量电价尚未进入结算
508096,songshanhekou_hydro,2026-06-30,settlement_revenue,33000000,RMB,0.33,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,第14页；结算电费仅披露两位小数且存在结算期口径限制
180401,dongbu_power_phase1,2026-06-30,power_generation,61620.34,10k_kWh,61620.34,万千瓦时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第9页；机组实际发出的电量
180401,dongbu_power_phase1,2026-06-30,utilization_hours,527,hours,527,小时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第9页；发电量除以装机容量后取整
180401,dongbu_power_phase1,2026-06-30,settled_electricity,60688.10,10k_kWh,60688.10,万千瓦时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第9页；项目实际上网电量且6月含暂估
180401,dongbu_power_phase1,2026-06-30,settlement_tariff,0.5729,RMB_per_kWh,0.5729,元/千瓦时（含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第10页注释；含税平均结算电价
180401,dongbu_power_phase1,2026-06-30,electricity_revenue,307686738.41,RMB,307686738.41,元（不含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第8和11页；项目公司发电或售电收入
180401,dongbu_power_phase1,2026-06-30,fuel_consumption,85500,tonnes,8.55,万吨LNG,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第8页；消耗LNG约数
180401,dongbu_power_phase1,2026-06-30,fuel_unit_cost,2205.54,RMB_per_tonne,2205.54,元/吨（含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,第8页；平均LNG成本约数
